,ImageID,Int1,Uni1,Int2,Uni2
20283,MDA-122_246_ax_bg,0,0,0,3
20284,MDA-122_247_ax_bg,0,0,0,1
20285,MDA-122_262_ax_bg,0,7,0,0
20286,MDA-122_263_ax_bg,0,3,0,0
20287,MDA-122_264_ax_bg,0,0,0,0
20288,MDA-122_265_ax_bg,0,0,0,0
20289,MDA-122_266_ax_bg,0,0,0,0
20290,MDA-122_267_ax_bg,0,0,0,0
20291,MDA-122_268_ax_bg,0,0,0,0
20292,MDA-122_269_ax_bg,0,0,0,0
20293,MDA-122_270_ax_bg,0,0,0,0
20294,MDA-122_271_ax_bg,0,0,0,0
20295,MDA-122_272_ax_bg,0,0,0,0
20296,MDA-122_273_ax_bg,0,0,0,0
20297,MDA-122_274_ax_bg,0,0,0,0
20298,MDA-122_275_ax_bg,0,0,0,0
20299,MDA-122_276_ax_bg,0,0,0,0
20300,MDA-122_277_ax_bg,0,0,0,0
20301,MDA-122_278_ax_bg,0,0,0,0
20302,MDA-122_279_ax_bg,0,0,0,0
20303,MDA-122_280_ax_bg,0,0,0,0
20304,MDA-122_281_ax_bg,0,0,0,0
20305,MDA-122_282_ax_bg,0,0,0,0
20306,MDA-122_283_ax_bg,0,0,0,0
20307,MDA-122_284_ax_bg,0,0,0,0
20308,MDA-122_285_ax_bg,0,0,0,0
20309,MDA-122_286_ax_bg,0,0,0,0
20310,MDA-122_287_ax_bg,0,0,0,0
20311,MDA-122_288_ax_bg,0,0,0,0
20312,MDA-122_289_ax_bg,0,0,0,0
20313,MDA-122_290_ax_bg,0,0,0,0
20314,MDA-122_291_ax_bg,0,0,0,0
20315,MDA-122_292_ax_bg,0,0,0,0
20316,MDA-122_293_ax_bg,0,0,0,0
20317,MDA-122_294_ax_bg,0,0,0,0
20318,MDA-122_295_ax_bg,0,0,0,0
20319,MDA-122_296_ax_bg,0,0,0,0
20320,MDA-122_297_ax_bg,0,0,0,0
20321,MDA-122_298_ax_bg,0,0,0,0
20322,MDA-125_000_ax_bg,0,0,0,0
20323,MDA-125_001_ax_bg,0,0,0,0
20324,MDA-125_002_ax_bg,0,0,0,0
20325,MDA-125_003_ax_bg,0,0,0,0
20326,MDA-125_004_ax_bg,0,0,0,0
20327,MDA-125_005_ax_bg,0,0,0,0
20328,MDA-125_006_ax_bg,0,0,0,0
20329,MDA-125_007_ax_bg,0,0,0,0
20330,MDA-125_008_ax_bg,0,0,0,0
20331,MDA-125_009_ax_bg,0,0,0,0
20332,MDA-125_010_ax_bg,0,0,0,0
20333,MDA-125_011_ax_bg,0,0,0,0
20334,MDA-125_012_ax_bg,0,0,0,0
20335,MDA-125_013_ax_bg,0,0,0,0
20336,MDA-125_014_ax_bg,0,0,0,0
20337,MDA-125_015_ax_bg,0,0,0,0
20338,MDA-125_016_ax_bg,0,0,0,0
20339,MDA-125_017_ax_bg,0,0,0,0
20340,MDA-125_018_ax_bg,0,0,0,0
20341,MDA-125_019_ax_bg,0,0,0,0
20342,MDA-125_020_ax_bg,0,0,0,0
20343,MDA-125_021_ax_bg,0,0,0,0
20344,MDA-125_022_ax_bg,0,0,0,0
20345,MDA-125_023_ax_bg,0,0,0,0
20346,MDA-125_024_ax_bg,0,0,0,0
20347,MDA-125_025_ax_bg,0,0,0,0
20348,MDA-125_026_ax_bg,0,0,0,0
20349,MDA-125_027_ax_bg,0,0,0,0
20350,MDA-125_028_ax_bg,0,0,0,0
20351,MDA-125_029_ax_bg,0,0,0,0
20352,MDA-125_030_ax_bg,0,0,0,0
20353,MDA-125_031_ax_bg,0,0,0,0
20354,MDA-125_032_ax_bg,0,0,0,0
20355,MDA-125_033_ax_bg,0,0,0,0
20356,MDA-125_034_ax_bg,0,0,0,0
20357,MDA-125_035_ax_bg,0,0,0,0
20358,MDA-125_036_ax_bg,0,0,0,0
20359,MDA-125_037_ax_bg,0,0,0,0
20360,MDA-125_038_ax_bg,0,0,0,0
20361,MDA-125_039_ax_bg,0,0,0,0
20362,MDA-125_040_ax_bg,0,0,0,0
20363,MDA-125_041_ax_bg,0,0,0,0
20364,MDA-125_042_ax_bg,0,0,0,0
20365,MDA-125_043_ax_bg,0,0,0,0
20366,MDA-125_044_ax_bg,0,0,0,0
20367,MDA-125_045_ax_bg,0,0,0,0
20368,MDA-125_046_ax_bg,0,0,0,0
20369,MDA-125_047_ax_bg,0,0,0,0
20370,MDA-125_048_ax_bg,0,0,0,0
20371,MDA-125_049_ax_bg,0,0,0,0
20372,MDA-125_050_ax_bg,0,0,0,0
20373,MDA-125_051_ax_bg,0,0,0,0
20374,MDA-125_052_ax_bg,0,0,0,0
20375,MDA-125_053_ax_bg,0,0,0,0
20376,MDA-125_054_ax_bg,0,0,0,0
20377,MDA-125_055_ax_bg,0,0,0,0
20378,MDA-125_056_ax_bg,0,0,0,0
20379,MDA-125_057_ax_bg,0,0,0,0
20380,MDA-125_082_ax_bg,0,0,0,0
20381,MDA-125_083_ax_bg,0,0,0,0
20382,MDA-125_084_ax_bg,0,0,0,0
20383,MDA-125_085_ax_bg,0,0,0,0
20384,MDA-125_086_ax_bg,0,0,0,0
20385,MDA-125_087_ax_bg,0,0,0,0
20386,MDA-125_088_ax_bg,0,0,0,0
20387,MDA-125_089_ax_bg,0,0,0,0
20388,MDA-125_090_ax_bg,0,0,0,0
20389,MDA-125_091_ax_bg,0,0,0,0
20390,MDA-125_092_ax_bg,0,0,0,0
20391,MDA-125_093_ax_bg,0,0,0,0
20392,MDA-125_094_ax_bg,0,0,0,0
20393,MDA-125_095_ax_bg,0,0,0,0
20394,MDA-125_096_ax_bg,0,0,0,0
20395,MDA-125_097_ax_bg,0,0,0,0
20396,MDA-125_098_ax_bg,0,0,0,0
20397,MDA-125_099_ax_bg,0,0,0,0
20398,MDA-125_100_ax_bg,0,0,0,0
20399,MDA-125_101_ax_bg,0,0,0,0
20400,MDA-125_102_ax_bg,0,0,0,0
20401,MDA-125_103_ax_bg,0,0,0,0
20402,MDA-125_104_ax_bg,0,0,0,0
20403,MDA-125_105_ax_bg,0,0,0,0
20404,MDA-125_106_ax_bg,0,0,0,0
20405,MDA-125_107_ax_bg,0,0,0,0
20406,MDA-125_108_ax_bg,0,0,0,0
20407,MDA-125_109_ax_bg,0,0,0,0
20408,MDA-125_110_ax_bg,0,0,0,0
20409,MDA-125_111_ax_bg,0,0,0,0
20410,MDA-125_112_ax_bg,0,0,0,0
20411,MDA-125_113_ax_bg,0,0,0,0
20412,MDA-125_114_ax_bg,0,0,0,0
20413,MDA-125_115_ax_bg,0,0,0,0
20414,MDA-125_116_ax_bg,0,0,0,0
20415,MDA-125_117_ax_bg,0,0,0,0
20416,MDA-125_118_ax_bg,0,0,0,0
20417,MDA-125_119_ax_bg,0,0,0,0
20418,MDA-125_120_ax_bg,0,0,0,0
20419,MDA-125_121_ax_bg,0,0,0,0
20420,MDA-125_122_ax_bg,0,0,0,0
20421,MDA-125_123_ax_bg,0,0,0,0
20422,MDA-125_124_ax_bg,0,0,0,0
20423,MDA-125_125_ax_bg,0,0,0,0
20424,MDA-125_126_ax_bg,0,0,0,0
20425,MDA-125_127_ax_bg,0,0,0,0
20426,MDA-125_128_ax_bg,0,0,0,0
20427,MDA-125_129_ax_bg,0,0,0,0
20428,MDA-125_130_ax_bg,0,0,0,0
20429,MDA-125_131_ax_bg,0,0,0,0
20430,MDA-125_132_ax_bg,0,0,0,0
20431,MDA-125_133_ax_bg,0,0,0,0
20432,MDA-125_134_ax_bg,0,0,0,0
20433,MDA-125_135_ax_bg,0,0,0,0
20434,MDA-125_136_ax_bg,0,0,0,0
20435,MDA-125_137_ax_bg,0,0,0,0
20436,MDA-125_138_ax_bg,0,0,0,0
20437,MDA-125_139_ax_bg,0,0,0,0
20438,MDA-125_140_ax_bg,0,0,0,0
20439,MDA-125_141_ax_bg,0,0,0,0
20440,MDA-125_142_ax_bg,0,0,0,0
20441,MDA-125_143_ax_bg,0,0,0,0
20442,MDA-125_144_ax_bg,0,0,0,0
20443,MDA-125_145_ax_bg,0,0,0,0
20444,MDA-125_146_ax_bg,0,0,0,0
20445,MDA-125_147_ax_bg,0,0,0,0
20446,MDA-125_148_ax_bg,0,0,0,0
20447,MDA-125_149_ax_bg,0,0,0,0
20448,MDA-125_150_ax_bg,0,0,0,0
20449,MDA-125_151_ax_bg,0,0,0,0
20450,MDA-125_152_ax_bg,0,0,0,0
20451,MDA-125_153_ax_bg,0,0,0,0
20452,MDA-125_154_ax_bg,0,0,0,0
20453,MDA-125_155_ax_bg,0,0,0,0
20454,MDA-125_156_ax_bg,0,0,0,0
20455,MDA-125_157_ax_bg,0,0,0,0
20456,MDA-125_158_ax_bg,0,0,0,0
20457,MDA-125_159_ax_bg,0,0,0,0
20458,MDA-125_160_ax_bg,0,0,0,0
20459,MDA-125_161_ax_bg,0,0,0,0
20460,MDA-125_162_ax_bg,0,0,0,0
20461,MDA-125_163_ax_bg,0,0,0,0
20462,MDA-125_164_ax_bg,0,0,0,0
20463,MDA-125_165_ax_bg,0,0,0,0
20464,MDA-125_166_ax_bg,0,0,0,0
20465,MDA-125_167_ax_bg,0,0,0,0
20466,MDA-125_168_ax_bg,0,0,0,0
20467,MDA-125_169_ax_bg,0,0,0,0
20468,MDA-125_170_ax_bg,0,0,0,0
20469,MDA-125_171_ax_bg,0,0,0,0
20470,MDA-125_172_ax_bg,0,0,0,0
20471,MDA-125_173_ax_bg,0,0,0,0
20472,MDA-128_000_ax_bg,0,0,0,0
20473,MDA-128_001_ax_bg,0,0,0,0
20474,MDA-128_002_ax_bg,0,0,0,0
20475,MDA-128_003_ax_bg,0,0,0,0
20476,MDA-128_004_ax_bg,0,0,0,0
20477,MDA-128_005_ax_bg,0,0,0,0
20478,MDA-128_006_ax_bg,0,0,0,0
20479,MDA-128_007_ax_bg,0,0,0,0
20480,MDA-128_008_ax_bg,0,0,0,0
20481,MDA-128_009_ax_bg,0,0,0,0
20482,MDA-128_010_ax_bg,0,0,0,0
20483,MDA-128_011_ax_bg,0,0,0,0
20484,MDA-128_012_ax_bg,0,0,0,0
20485,MDA-128_013_ax_bg,0,0,0,0
20486,MDA-128_014_ax_bg,0,0,0,0
20487,MDA-128_015_ax_bg,0,0,0,0
20488,MDA-128_016_ax_bg,0,0,0,0
20489,MDA-128_017_ax_bg,0,0,0,0
20490,MDA-128_018_ax_bg,0,0,0,0
20491,MDA-128_019_ax_bg,0,0,0,0
20492,MDA-128_020_ax_bg,0,0,0,0
20493,MDA-128_021_ax_bg,0,0,0,0
20494,MDA-128_022_ax_bg,0,0,0,0
20495,MDA-128_023_ax_bg,0,0,0,0
20496,MDA-128_024_ax_bg,0,0,0,0
20497,MDA-128_025_ax_bg,0,0,0,0
20498,MDA-128_026_ax_bg,0,0,0,0
20499,MDA-128_027_ax_bg,0,0,0,0
20500,MDA-128_028_ax_bg,0,0,0,0
20501,MDA-128_029_ax_bg,0,0,0,0
20502,MDA-128_030_ax_bg,0,0,0,0
20503,MDA-128_031_ax_bg,0,0,0,0
20504,MDA-128_032_ax_bg,0,0,0,0
20505,MDA-128_033_ax_bg,0,0,0,0
20506,MDA-128_034_ax_bg,0,0,0,0
20507,MDA-128_035_ax_bg,0,0,0,0
20508,MDA-128_036_ax_bg,0,0,0,0
20509,MDA-128_037_ax_bg,0,0,0,0
20510,MDA-128_038_ax_bg,0,0,0,0
20511,MDA-128_039_ax_bg,0,0,0,0
20512,MDA-128_040_ax_bg,0,0,0,0
20513,MDA-128_041_ax_bg,0,0,0,0
20514,MDA-128_042_ax_bg,0,0,0,0
20515,MDA-128_043_ax_bg,0,0,0,0
20516,MDA-128_044_ax_bg,0,0,0,0
20517,MDA-128_045_ax_bg,0,0,0,0
20518,MDA-128_046_ax_bg,0,0,0,0
20519,MDA-128_047_ax_bg,0,0,0,0
20520,MDA-128_048_ax_bg,0,0,0,0
20521,MDA-128_049_ax_bg,0,0,0,0
20522,MDA-128_075_ax_bg,0,2,0,1
20523,MDA-128_076_ax_bg,0,1,0,0
20524,MDA-128_077_ax_bg,0,0,0,0
20525,MDA-128_078_ax_bg,0,0,0,0
20526,MDA-128_079_ax_bg,0,0,0,0
20527,MDA-128_080_ax_bg,0,0,0,0
20528,MDA-128_081_ax_bg,0,0,0,0
20529,MDA-128_082_ax_bg,0,0,0,0
20530,MDA-128_083_ax_bg,0,0,0,0
20531,MDA-128_084_ax_bg,0,0,0,0
20532,MDA-128_085_ax_bg,0,0,0,0
20533,MDA-128_086_ax_bg,0,0,0,0
20534,MDA-128_087_ax_bg,0,0,0,0
20535,MDA-128_088_ax_bg,0,0,0,0
20536,MDA-128_089_ax_bg,0,0,0,0
20537,MDA-128_090_ax_bg,0,0,0,0
20538,MDA-128_091_ax_bg,0,0,0,0
20539,MDA-128_092_ax_bg,0,0,0,0
20540,MDA-128_093_ax_bg,0,0,0,0
20541,MDA-128_094_ax_bg,0,0,0,0
20542,MDA-128_095_ax_bg,0,0,0,0
20543,MDA-128_096_ax_bg,0,0,0,0
20544,MDA-128_097_ax_bg,0,0,0,0
20545,MDA-128_098_ax_bg,0,0,0,0
20546,MDA-128_099_ax_bg,0,0,0,0
20547,MDA-128_100_ax_bg,0,0,0,0
20548,MDA-128_101_ax_bg,0,0,0,0
20549,MDA-128_102_ax_bg,0,0,0,0
20550,MDA-128_103_ax_bg,0,0,0,0
20551,MDA-128_104_ax_bg,0,0,0,0
20552,MDA-128_105_ax_bg,0,0,0,0
20553,MDA-128_106_ax_bg,0,0,0,0
20554,MDA-128_107_ax_bg,0,0,0,0
20555,MDA-128_108_ax_bg,0,0,0,0
20556,MDA-128_109_ax_bg,0,0,0,0
20557,MDA-128_110_ax_bg,0,0,0,0
20558,MDA-128_111_ax_bg,0,0,0,0
20559,MDA-128_112_ax_bg,0,0,0,0
20560,MDA-128_113_ax_bg,0,0,0,0
20561,MDA-128_114_ax_bg,0,0,0,0
20562,MDA-128_115_ax_bg,0,0,0,0
20563,MDA-128_116_ax_bg,0,0,0,0
20564,MDA-128_117_ax_bg,0,0,0,0
20565,MDA-128_118_ax_bg,0,0,0,0
20566,MDA-128_119_ax_bg,0,0,0,0
20567,MDA-128_120_ax_bg,0,0,0,0
20568,MDA-128_121_ax_bg,0,0,0,0
20569,MDA-128_122_ax_bg,0,0,0,0
20570,MDA-128_123_ax_bg,0,0,0,0
20571,MDA-128_124_ax_bg,0,0,0,0
20572,MDA-128_125_ax_bg,0,0,0,0
20573,MDA-128_126_ax_bg,0,0,0,0
20574,MDA-128_127_ax_bg,0,0,0,0
20575,MDA-128_128_ax_bg,0,0,0,0
20576,MDA-128_129_ax_bg,0,0,0,0
20577,MDA-128_130_ax_bg,0,0,0,0
20578,MDA-128_131_ax_bg,0,0,0,0
20579,MDA-128_132_ax_bg,0,0,0,0
20580,MDA-128_133_ax_bg,0,0,0,0
20581,MDA-128_134_ax_bg,0,0,0,0
20582,MDA-128_135_ax_bg,0,0,0,0
20583,MDA-128_136_ax_bg,0,0,0,0
20584,MDA-128_137_ax_bg,0,0,0,0
20585,MDA-128_138_ax_bg,0,0,0,0
20586,MDA-128_139_ax_bg,0,0,0,0
20587,MDA-128_140_ax_bg,0,0,0,0
20588,MDA-128_141_ax_bg,0,0,0,0
20589,MDA-128_142_ax_bg,0,0,0,0
20590,MDA-128_143_ax_bg,0,0,0,0
20591,MDA-128_144_ax_bg,0,0,0,0
20592,MDA-128_145_ax_bg,0,0,0,0
20593,MDA-128_146_ax_bg,0,0,0,0
20594,MDA-128_147_ax_bg,0,0,0,0
20595,MDA-128_148_ax_bg,0,0,0,0
20596,MDA-128_149_ax_bg,0,0,0,0
20597,MDA-128_150_ax_bg,0,0,0,0
20598,MDA-128_151_ax_bg,0,0,0,0
20599,MDA-128_152_ax_bg,0,0,0,0
20600,MDA-128_153_ax_bg,0,0,0,0
20601,MDA-128_154_ax_bg,0,0,0,0
20602,MDA-128_155_ax_bg,0,0,0,0
20603,MDA-128_156_ax_bg,0,0,0,0
20604,MDA-128_157_ax_bg,0,0,0,0
20605,MDA-128_158_ax_bg,0,0,0,0
20606,MDA-128_159_ax_bg,0,0,0,0
20607,MDA-128_160_ax_bg,0,0,0,0
20608,MDA-128_161_ax_bg,0,0,0,0
20609,MDA-128_162_ax_bg,0,0,0,0
20610,MDA-128_163_ax_bg,0,0,0,0
20611,MDA-128_164_ax_bg,0,0,0,0
20612,MDA-128_165_ax_bg,0,0,0,0
20613,MDA-128_166_ax_bg,0,0,0,0
20614,MDA-128_167_ax_bg,0,0,0,0
20615,MDA-128_168_ax_bg,0,0,0,0
20616,MDA-128_169_ax_bg,0,0,0,0
20617,MDA-128_170_ax_bg,0,0,0,0
20618,MDA-128_171_ax_bg,0,0,0,0
20619,MDA-128_172_ax_bg,0,0,0,0
20620,MDA-128_173_ax_bg,0,0,0,0
20621,MDA-136_000_ax_bg,0,0,0,0
20622,MDA-136_001_ax_bg,0,0,0,0
20623,MDA-136_002_ax_bg,0,0,0,0
20624,MDA-136_003_ax_bg,0,0,0,0
20625,MDA-136_004_ax_bg,0,0,0,0
20626,MDA-136_005_ax_bg,0,0,0,0
20627,MDA-136_006_ax_bg,0,0,0,0
20628,MDA-136_007_ax_bg,0,0,0,0
20629,MDA-136_008_ax_bg,0,0,0,0
20630,MDA-136_009_ax_bg,0,0,0,0
20631,MDA-136_010_ax_bg,0,0,0,0
20632,MDA-136_011_ax_bg,0,0,0,0
20633,MDA-136_012_ax_bg,0,0,0,0
20634,MDA-136_013_ax_bg,0,0,0,0
20635,MDA-136_014_ax_bg,0,0,0,0
20636,MDA-136_015_ax_bg,0,0,0,0
20637,MDA-136_016_ax_bg,0,0,0,0
20638,MDA-136_017_ax_bg,0,0,0,0
20639,MDA-136_018_ax_bg,0,0,0,0
20640,MDA-136_019_ax_bg,0,0,0,0
20641,MDA-136_020_ax_bg,0,0,0,0
20642,MDA-136_021_ax_bg,0,0,0,0
20643,MDA-136_022_ax_bg,0,0,0,0
20644,MDA-136_023_ax_bg,0,0,0,0
20645,MDA-136_024_ax_bg,0,0,0,0
20646,MDA-136_025_ax_bg,0,0,0,0
20647,MDA-136_026_ax_bg,0,0,0,0
20648,MDA-136_027_ax_bg,0,0,0,0
20649,MDA-136_028_ax_bg,0,0,0,0
20650,MDA-136_061_ax_bg,0,0,0,0
20651,MDA-136_062_ax_bg,0,0,0,0
20652,MDA-136_063_ax_bg,0,0,0,2
20653,MDA-136_064_ax_bg,0,0,0,1
20654,MDA-136_065_ax_bg,0,0,0,1
20655,MDA-136_066_ax_bg,0,0,0,2
20656,MDA-136_067_ax_bg,0,0,0,0
20657,MDA-136_068_ax_bg,0,0,0,0
20658,MDA-136_069_ax_bg,0,0,0,0
20659,MDA-136_070_ax_bg,0,0,0,0
20660,MDA-136_071_ax_bg,0,0,0,0
20661,MDA-136_072_ax_bg,0,0,0,0
20662,MDA-136_073_ax_bg,0,0,0,0
20663,MDA-136_074_ax_bg,0,0,0,0
20664,MDA-136_075_ax_bg,0,0,0,0
20665,MDA-136_076_ax_bg,0,0,0,0
20666,MDA-136_077_ax_bg,0,0,0,0
20667,MDA-136_078_ax_bg,0,0,0,0
20668,MDA-136_079_ax_bg,0,0,0,0
20669,MDA-136_080_ax_bg,0,0,0,0
20670,MDA-136_081_ax_bg,0,0,0,0
20671,MDA-136_082_ax_bg,0,0,0,0
20672,MDA-136_083_ax_bg,0,0,0,0
20673,MDA-136_084_ax_bg,0,0,0,0
20674,MDA-136_085_ax_bg,0,0,0,0
20675,MDA-136_086_ax_bg,0,0,0,0
20676,MDA-136_087_ax_bg,0,0,0,0
20677,MDA-136_088_ax_bg,0,0,0,0
20678,MDA-136_089_ax_bg,0,0,0,0
20679,MDA-136_090_ax_bg,0,0,0,0
20680,MDA-136_091_ax_bg,0,0,0,0
20681,MDA-136_092_ax_bg,0,0,0,0
20682,MDA-136_093_ax_bg,0,0,0,0
20683,MDA-136_094_ax_bg,0,0,0,0
20684,MDA-136_095_ax_bg,0,0,0,0
20685,MDA-136_096_ax_bg,0,0,0,0
20686,MDA-136_097_ax_bg,0,0,0,0
20687,MDA-136_098_ax_bg,0,0,0,0
20688,MDA-136_099_ax_bg,0,0,0,0
20689,MDA-136_100_ax_bg,0,0,0,0
20690,MDA-136_101_ax_bg,0,0,0,0
20691,MDA-136_102_ax_bg,0,0,0,0
20692,MDA-136_103_ax_bg,0,0,0,0
20693,MDA-136_104_ax_bg,0,0,0,0
20694,MDA-136_105_ax_bg,0,0,0,0
20695,MDA-136_106_ax_bg,0,0,0,0
20696,MDA-136_107_ax_bg,0,0,0,0
20697,MDA-136_108_ax_bg,0,0,0,0
20698,MDA-136_109_ax_bg,0,0,0,0
20699,MDA-136_110_ax_bg,0,0,0,0
20700,MDA-136_111_ax_bg,0,0,0,0
20701,MDA-136_112_ax_bg,0,0,0,0
20702,MDA-136_113_ax_bg,0,0,0,0
20703,MDA-136_114_ax_bg,0,0,0,0
20704,MDA-136_115_ax_bg,0,0,0,0
20705,MDA-136_116_ax_bg,0,0,0,0
20706,MDA-136_117_ax_bg,0,0,0,0
20707,MDA-136_118_ax_bg,0,0,0,0
20708,MDA-136_119_ax_bg,0,0,0,0
20709,MDA-136_120_ax_bg,0,0,0,0
20710,MDA-136_121_ax_bg,0,0,0,0
20711,MDA-136_122_ax_bg,0,0,0,0
20712,MDA-136_123_ax_bg,0,0,0,0
20713,MDA-136_124_ax_bg,0,0,0,0
20714,MDA-136_125_ax_bg,0,0,0,0
20715,MDA-136_126_ax_bg,0,0,0,0
20716,MDA-137_000_ax_bg,0,0,0,0
20717,MDA-137_001_ax_bg,0,0,0,0
20718,MDA-137_002_ax_bg,0,0,0,0
20719,MDA-137_003_ax_bg,0,0,0,0
20720,MDA-137_004_ax_bg,0,0,0,0
20721,MDA-137_005_ax_bg,0,0,0,0
20722,MDA-137_006_ax_bg,0,0,0,0
20723,MDA-137_007_ax_bg,0,0,0,0
20724,MDA-137_008_ax_bg,0,0,0,0
20725,MDA-137_009_ax_bg,0,0,0,0
20726,MDA-137_010_ax_bg,0,0,0,0
20727,MDA-137_011_ax_bg,0,0,0,0
20728,MDA-137_012_ax_bg,0,0,0,0
20729,MDA-137_013_ax_bg,0,0,0,0
20730,MDA-137_014_ax_bg,0,0,0,0
20731,MDA-137_015_ax_bg,0,0,0,0
20732,MDA-137_016_ax_bg,0,0,0,0
20733,MDA-137_017_ax_bg,0,0,0,0
20734,MDA-137_018_ax_bg,0,0,0,0
20735,MDA-137_019_ax_bg,0,0,0,0
20736,MDA-137_020_ax_bg,0,0,0,0
20737,MDA-137_021_ax_bg,0,0,0,0
20738,MDA-137_022_ax_bg,0,0,0,0
20739,MDA-137_023_ax_bg,0,0,0,0
20740,MDA-137_024_ax_bg,0,0,0,0
20741,MDA-137_025_ax_bg,0,0,0,0
20742,MDA-137_026_ax_bg,0,0,0,0
20743,MDA-137_027_ax_bg,0,0,0,0
20744,MDA-137_028_ax_bg,0,0,0,0
20745,MDA-137_029_ax_bg,0,0,0,0
20746,MDA-137_030_ax_bg,0,0,0,0
20747,MDA-137_031_ax_bg,0,0,0,0
20748,MDA-137_032_ax_bg,0,0,0,0
20749,MDA-137_033_ax_bg,0,0,0,0
20750,MDA-137_034_ax_bg,0,0,0,0
20751,MDA-137_035_ax_bg,0,0,0,0
20752,MDA-137_036_ax_bg,0,0,0,0
20753,MDA-137_037_ax_bg,0,0,0,0
20754,MDA-137_038_ax_bg,0,0,0,0
20755,MDA-137_039_ax_bg,0,0,0,0
20756,MDA-137_040_ax_bg,0,0,0,0
20757,MDA-137_041_ax_bg,0,0,0,0
20758,MDA-137_042_ax_bg,0,0,0,0
20759,MDA-137_043_ax_bg,0,0,0,0
20760,MDA-137_044_ax_bg,0,0,0,0
20761,MDA-137_045_ax_bg,0,0,0,0
20762,MDA-137_046_ax_bg,0,0,0,0
20763,MDA-137_047_ax_bg,0,0,0,0
20764,MDA-137_048_ax_bg,0,0,0,0
20765,MDA-137_049_ax_bg,0,0,0,0
20766,MDA-137_069_ax_bg,0,0,0,0
20767,MDA-137_070_ax_bg,0,0,0,0
20768,MDA-137_071_ax_bg,0,0,0,0
20769,MDA-137_072_ax_bg,0,0,0,0
20770,MDA-137_073_ax_bg,0,2,0,0
20771,MDA-137_074_ax_bg,0,0,0,0
20772,MDA-137_075_ax_bg,0,0,0,0
20773,MDA-137_076_ax_bg,0,0,0,0
20774,MDA-137_077_ax_bg,0,0,0,0
20775,MDA-137_078_ax_bg,0,0,0,0
20776,MDA-137_079_ax_bg,0,0,0,0
20777,MDA-137_080_ax_bg,0,0,0,0
20778,MDA-137_081_ax_bg,0,0,0,0
20779,MDA-137_082_ax_bg,0,0,0,0
20780,MDA-137_083_ax_bg,0,0,0,0
20781,MDA-137_084_ax_bg,0,0,0,0
20782,MDA-137_085_ax_bg,0,0,0,0
20783,MDA-137_086_ax_bg,0,0,0,0
20784,MDA-137_087_ax_bg,0,0,0,0
20785,MDA-137_088_ax_bg,0,0,0,0
20786,MDA-137_089_ax_bg,0,0,0,0
20787,MDA-137_090_ax_bg,0,0,0,0
20788,MDA-137_091_ax_bg,0,0,0,0
20789,MDA-137_092_ax_bg,0,0,0,0
20790,MDA-137_093_ax_bg,0,0,0,0
20791,MDA-137_094_ax_bg,0,0,0,0
20792,MDA-137_095_ax_bg,0,0,0,0
20793,MDA-137_096_ax_bg,0,0,0,0
20794,MDA-137_097_ax_bg,0,0,0,0
20795,MDA-137_098_ax_bg,0,0,0,0
20796,MDA-137_099_ax_bg,0,0,0,0
20797,MDA-137_100_ax_bg,0,0,0,0
20798,MDA-137_101_ax_bg,0,0,0,0
20799,MDA-137_102_ax_bg,0,0,0,0
20800,MDA-137_103_ax_bg,0,0,0,0
20801,MDA-137_104_ax_bg,0,0,0,0
20802,MDA-137_105_ax_bg,0,0,0,0
20803,MDA-137_106_ax_bg,0,0,0,0
20804,MDA-137_107_ax_bg,0,0,0,0
20805,MDA-137_108_ax_bg,0,0,0,0
20806,MDA-137_109_ax_bg,0,0,0,0
20807,MDA-137_110_ax_bg,0,0,0,0
20808,MDA-137_111_ax_bg,0,0,0,0
20809,MDA-137_112_ax_bg,0,0,0,0
20810,MDA-137_113_ax_bg,0,0,0,0
20811,MDA-137_114_ax_bg,0,0,0,0
20812,MDA-137_115_ax_bg,0,0,0,0
20813,MDA-137_116_ax_bg,0,0,0,0
20814,MDA-137_117_ax_bg,0,0,0,0
20815,MDA-137_118_ax_bg,0,0,0,0
20816,MDA-137_119_ax_bg,0,0,0,0
20817,MDA-137_120_ax_bg,0,0,0,0
20818,MDA-137_121_ax_bg,0,0,0,0
20819,MDA-137_122_ax_bg,0,0,0,0
20820,MDA-137_123_ax_bg,0,0,0,0
20821,MDA-137_124_ax_bg,0,0,0,0
20822,MDA-137_125_ax_bg,0,0,0,0
20823,MDA-137_126_ax_bg,0,0,0,0
20824,MDA-144_000_ax_bg,0,0,0,0
20825,MDA-144_001_ax_bg,0,0,0,0
20826,MDA-144_002_ax_bg,0,0,0,0
20827,MDA-144_003_ax_bg,0,0,0,0
20828,MDA-144_004_ax_bg,0,0,0,0
20829,MDA-144_005_ax_bg,0,0,0,0
20830,MDA-144_006_ax_bg,0,0,0,0
20831,MDA-144_007_ax_bg,0,0,0,0
20832,MDA-144_008_ax_bg,0,0,0,0
20833,MDA-144_009_ax_bg,0,0,0,0
20834,MDA-144_010_ax_bg,0,0,0,0
20835,MDA-144_011_ax_bg,0,0,0,0
20836,MDA-144_012_ax_bg,0,0,0,0
20837,MDA-144_013_ax_bg,0,0,0,0
20838,MDA-144_014_ax_bg,0,0,0,0
20839,MDA-144_015_ax_bg,0,0,0,0
20840,MDA-144_016_ax_bg,0,0,0,0
20841,MDA-144_017_ax_bg,0,0,0,0
